ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
TXN000973,2024-04-11,2604.0,Tapete de Yoga,Esportes,446.23,4
TXN000974,2024-07-19,3697.0,Cortina,Casa e Cozinha,179.8,4
TXN000975,2024-09-11,5012.0,Tênis de Corrida,Esportes,42.93,2
TXN000976,2024-12-30,4044.0,Biografia,Livros,50.41,5
TXN000977,2024-01-11,4257.0,Teclado,Eletrônicos,1210.4,1
TXN000978,2024-08-17,6138.0,Carregador,Eletrônicos,150.28,5
TXN000979,2023-10-14,8973.0,Luva de Boxe,Esportes,310.41,5
TXN000980,2023-04-01,9317.0,Jogo de Panelas,Casa e Cozinha,481.51,5
TXN000981,2024-08-16,7537.0,Bola de Futebol,Esportes,217.19,5
TXN000982,2023-01-12,4111.0,Cafeteira,Casa e Cozinha,619.02,3
TXN000983,2024-03-07,9423.0,Data Science,Livros,29.39,5
TXN000984,2023-11-08,2127.0,Ficção Científica,Livros,25.14,5
TXN000985,2023-06-23,8179.0,Smartwatch,Eletrônicos,1469.97,5
TXN000986,2023-01-28,2133.0,Jogo de Panelas,Casa e Cozinha,401.44,1
TXN000987,2023-10-12,7126.0,Meias,Roupas,350.43,3
TXN000988,2023-01-15,6977.0,Tapete de Yoga,Esportes,275.03,2
TXN000989,2024-11-05,7570.0,Autoajuda,Livros,48.26,2
TXN000990,2024-05-11,8019.0,Bola de Futebol,Esportes,495.98,1
TXN000991,2023-05-29,5386.0,Abajur,Casa e Cozinha,641.54,2
TXN000992,2024-11-07,8956.0,Vestido,Roupas,353.45,3
TXN000993,2023-02-25,9005.0,Smartphone,Eletrônicos,580.68,4
TXN000994,2024-05-02,7932.0,Cama,Casa e Cozinha,476.28,4
TXN000995,2024-04-30,6310.0,Boné,Roupas,193.27,4
TXN000996,2024-01-27,8177.0,Bola de Futebol,Esportes,77.66,5
TXN000997,2024-10-14,4899.0,Toalha,Casa e Cozinha,734.68,3
TXN000998,2023-04-11,3646.0,Mochila,Esportes,103.67,2
TXN000999,2024-11-19,2489.0,Garrafa Térmica,Esportes,571.39,2
TXN001000,2023-11-17,8508.0,Smartphone,Eletrônicos,919.71,1
TXN001001,2024-02-26,5741.0,Luva de Boxe,Esportes,131.45,3
TXN001002,2023-08-13,8962.0,Programação em Python,Livros,88.16,5
TXN001003,2023-04-05,4527.0,Halter,Esportes,526.94,1
TXN001004,2024-12-26,4432.0,Carregador,Eletrônicos,1477.84,5
TXN001005,2023-07-09,8428.0,Meias,Roupas,407.15,1
TXN001006,2024-10-16,1035.0,Biografia,Livros,103.94,3
TXN001007,2023-09-21,4483.0,Smartwatch,Eletrônicos,1399.94,4
TXN001008,2024-02-02,4770.0,Smartwatch,Eletrônicos,1705.93,3
TXN001009,2023-07-02,8956.0,Teclado,Eletrônicos,536.85,2
TXN001010,2024-09-16,1993.0,Casaco,Roupas,254.92,5
TXN001011,2024-03-17,1188.0,Luva de Boxe,Esportes,152.2,3
TXN001012,2023-04-16,4257.0,Fone de Ouvido,Eletrônicos,1975.95,3
TXN001013,2024-04-01,7912.0,Talheres,Casa e Cozinha,755.81,1
TXN001014,2023-02-08,1887.0,Autoajuda,Livros,20.32,4
TXN001015,2024-08-11,1409.0,Tênis de Corrida,Esportes,430.71,4
TXN001016,2023-03-13,8491.0,Camiseta,Roupas,464.12,4
TXN001017,2023-05-05,7054.0,Garrafa Térmica,Esportes,128.83,3
TXN001018,2024-02-15,3547.0,Caixa de Som,Eletrônicos,1157.49,3
TXN001019,2023-03-24,8454.0,Programação em Python,Livros,138.59,1
TXN001020,2024-01-29,9348.0,Biografia,Livros,19.58,3
TXN001021,2024-05-13,2291.0,Cama,Casa e Cozinha,560.96,2
TXN001022,2023-01-26,5315.0,Abajur,Casa e Cozinha,244.91,5
TXN001023,2024-10-20,4295.0,Cafeteira,Casa e Cozinha,740.27,1
TXN001024,2023-02-07,2163.0,Caixa de Som,Eletrônicos,1943.56,1
TXN001025,2024-02-20,6820.0,Casaco,Roupas,473.25,5
TXN001026,2023-06-02,9666.0,Calça Jeans,Roupas,247.62,2
TXN001027,2024-05-15,7912.0,Liquidificador,Casa e Cozinha,691.01,2
TXN001028,2023-01-15,3287.0,Smartwatch,Eletrônicos,1696.87,1
TXN001029,2024-04-12,5339.0,Luva de Boxe,Esportes,208.48,1
TXN001030,2023-04-27,9320.0,Halter,Esportes,501.63,2
TXN001031,2024-03-12,,Cortina,Casa e Cozinha,39.24,5
TXN001032,2024-07-12,5422.0,Programação em Python,Livros,95.5,5
TXN001033,2023-06-27,4608.0,Fone de Ouvido,Eletrônicos,498.52,4
TXN001034,2023-06-22,8749.0,Tapete de Yoga,Esportes,94.33,5
TXN001035,2023-02-11,8573.0,Mouse,Eletrônicos,200.06,1
TXN001036,2024-05-13,3045.0,Smartphone,Eletrônicos,1407.76,1
TXN001037,2024-12-24,,Cafeteira,Casa e Cozinha,278.5,2
TXN001038,2023-05-27,6947.0,Tênis de Corrida,Esportes,441.74,2
TXN001039,2024-09-17,7873.0,Tapete de Yoga,Esportes,62.58,5
TXN001040,2023-04-01,7932.0,Biografia,Livros,57.56,0
TXN001041,2023-08-30,9085.0,Fone de Ouvido,Eletrônicos,1102.01,5
TXN001042,2024-06-03,2876.0,Cama,Casa e Cozinha,634.67,2
TXN001043,2023-04-26,6168.0,Cafeteira,Casa e Cozinha,261.81,1
TXN001044,2023-02-25,3167.0,Programação em Python,Livros,99.5,3
TXN001045,2024-09-23,1035.0,Fone de Ouvido,Eletrônicos,1777.66,5
TXN001046,2023-06-30,4456.0,Teclado,Eletrônicos,1250.93,1
TXN001047,2023-08-29,4502.0,Garrafa Térmica,Esportes,158.95,3
TXN001048,2023-08-24,8428.0,Programação em Python,Livros,18.29,4
TXN001049,2023-07-24,2545.0,Calça Jeans,Roupas,437.65,4
TXN001050,2023-02-25,3724.0,Vestido,Roupas,30.21,4
TXN001051,2023-07-02,8651.0,Autoajuda,Livros,133.08,2
TXN001052,2024-10-09,8953.0,Programação em Python,Livros,86.41,1
TXN001053,2024-12-09,5669.0,Smartwatch,Eletrônicos,1881.18,4
TXN001054,2024-04-14,5092.0,Tênis,Roupas,403.42,3
TXN001055,2024-09-10,4456.0,Tapete de Yoga,Esportes,,5
TXN001056,2023-08-24,5803.0,Cafeteira,Casa e Cozinha,287.06,2
TXN001057,2024-08-28,4566.0,Toalha,Casa e Cozinha,616.08,4
TXN001058,2023-09-10,,Biografia,Livros,69.26,5
TXN001059,2023-06-02,8179.0,Mouse,Eletrônicos,985.76,1
TXN001060,2024-04-26,2113.0,Mouse,Eletrônicos,1273.64,4
TXN001061,2024-12-14,5741.0,Cafeteira,Casa e Cozinha,700.2,5
TXN001062,2023-01-13,9786.0,Jaqueta,Roupas,492.36,2
TXN001063,2024-10-25,4150.0,Teclado,Eletrônicos,1548.13,2
TXN001064,2024-12-21,8454.0,Bola de Futebol,Esportes,265.22,4
TXN001065,2023-05-22,4116.0,Tênis,Roupas,222.25,1
TXN001066,2024-10-04,6635.0,Cortina,Casa e Cozinha,592.69,3
TXN001067,2024-03-12,6947.0,Halter,Esportes,162.3,1
TXN001068,2024-09-27,4608.0,Caixa de Som,Eletrônicos,265.42,1
TXN001069,2024-01-28,8744.0,Liquidificador,Casa e Cozinha,290.15,2
TXN001070,2024-10-25,3170.0,Tablet,Eletrônicos,610.12,3
TXN001071,2023-09-02,8491.0,Teclado,Eletrônicos,627.8,5
TXN001072,2024-12-20,7252.0,Tênis,Roupas,132.13,3
TXN001073,2024-05-30,8260.0,Ficção Científica,Livros,20.68,3
TXN001074,2024-04-08,1821.0,Luva de Boxe,Esportes,35.28,5
TXN001075,2024-11-25,5351.0,Aventura,Livros,148.34,1
TXN001076,2023-07-12,5345.0,Fone de Ouvido,Eletrônicos,884.16,2
TXN001077,2023-10-23,8527.0,Carregador,Eletrônicos,799.44,2
TXN001078,2024-05-23,7572.0,Camiseta,Roupas,346.23,5
TXN001079,2023-05-16,4566.0,Biografia,Livros,44.46,1
TXN001080,2023-10-26,3266.0,Smartphone,Eletrônicos,1902.42,2
TXN001081,2024-06-16,4608.0,Cortina,Casa e Cozinha,631.21,3
TXN001082,2024-05-12,4910.0,Tênis de Corrida,Esportes,76.41,5
TXN001083,2023-05-16,9835.0,Meias,Roupas,220.44,3
TXN001084,2023-10-23,3615.0,Tênis,Roupas,441.98,2
TXN001085,2024-09-25,4483.0,Corda de Pular,Esportes,568.22,2
TXN001086,2024-12-26,5386.0,Vestido,Roupas,244.35,3
TXN001087,2024-08-11,3803.0,Toalha,Casa e Cozinha,494.59,2
TXN001088,2024-07-29,4257.0,História,Livros,37.55,4
TXN001089,2024-07-06,9179.0,Corda de Pular,Esportes,594.92,1
TXN001090,2024-02-19,2312.0,Casaco,Roupas,131.2,2
TXN001091,2023-01-05,1152.0,Garrafa Térmica,Esportes,567.07,3
TXN001092,2024-04-30,3060.0,Tapete de Yoga,Esportes,398.55,4
TXN001093,2023-12-13,6977.0,Liquidificador,Casa e Cozinha,490.11,5
TXN001094,2023-04-30,4295.0,Mouse,Eletrônicos,1049.74,2
TXN001095,2024-04-01,5562.0,Caixa de Som,Eletrônicos,499.81,2
TXN001096,2024-08-20,4346.0,Meias,Roupas,104.73,1
TXN001097,2024-07-05,7570.0,Mouse,Eletrônicos,479.95,3
TXN001098,2024-09-09,2964.0,Caixa de Som,Eletrônicos,413.55,4
TXN001099,2024-01-14,7735.0,Ficção Científica,Livros,120.24,3
TXN001100,2023-11-12,7570.0,Luva de Boxe,Esportes,226.32,4
TXN001101,2024-03-01,8886.0,Autoajuda,Livros,22.81,4
TXN001102,2024-02-29,4598.0,Luva de Boxe,Esportes,582.23,3
TXN001103,2024-05-01,5272.0,Romance,Livros,134.31,5
TXN001104,2024-01-20,6925.0,Mouse,Eletrônicos,1859.12,3
TXN001105,2024-02-29,5040.0,Tênis de Corrida,Esportes,597.07,2
TXN001106,2023-07-24,4593.0,Toalha,Casa e Cozinha,147.38,1
TXN001107,2023-11-06,2697.0,Aventura,Livros,68.49,4
TXN001108,2023-08-18,4582.0,Carregador,Eletrônicos,1528.57,4
TXN001109,2023-05-08,9727.0,Talheres,Casa e Cozinha,559.86,2
TXN001110,2023-01-30,4432.0,Aventura,Livros,35.78,1
TXN001111,2024-09-05,9834.0,Tênis de Corrida,Esportes,494.1,3
TXN001112,2024-10-05,1958.0,Caixa de Som,Eletrônicos,487.66,5
TXN001113,2023-01-18,9689.0,Camiseta,Roupas,127.43,4
TXN001114,2024-12-10,7216.0,Autoajuda,Livros,87.49,3
TXN001115,2024-03-05,5562.0,Smartwatch,Eletrônicos,1206.23,1
TXN001116,2024-06-10,2489.0,Calça Jeans,Roupas,298.44,2
TXN001117,2024-07-10,5061.0,Data Science,Livros,27.35,3
TXN001118,2023-04-09,7484.0,Garrafa Térmica,Esportes,529.54,1
TXN001119,2023-05-21,7868.0,História,Livros,50.86,4
TXN001120,2023-12-15,9179.0,Tablet,Eletrônicos,302.55,2
TXN001121,2023-07-12,3170.0,Luva de Boxe,Esportes,536.03,1
TXN001122,2023-04-30,3677.0,Teclado,Eletrônicos,1913.52,3
TXN001123,2023-05-23,8886.0,Garrafa Térmica,Esportes,520.72,3
TXN001124,2023-01-30,6820.0,Jaqueta,Roupas,408.57,2
TXN001125,2024-12-05,2827.0,Autoajuda,Livros,103.46,1
TXN001126,2024-03-11,6977.0,Smartphone,Eletrônicos,1124.17,4
TXN001127,2023-02-13,1771.0,Smartphone,Eletrônicos,219.62,5
TXN001128,2024-08-30,6514.0,Jogo de Panelas,Casa e Cozinha,332.68,1
TXN001129,2023-03-09,7932.0,Fone de Ouvido,Eletrônicos,776.74,5
TXN001130,2023-07-30,3504.0,Tênis,Roupas,144.68,2
TXN001131,2023-10-12,9666.0,História,Livros,112.66,5
TXN001132,2024-09-19,9201.0,Luva de Boxe,Esportes,310.13,5
TXN001133,2023-01-15,6147.0,Vestido,Roupas,58.9,2
TXN001134,2024-07-04,5506.0,Tablet,Eletrônicos,479.36,4
TXN001135,2024-01-11,6930.0,Jogo de Panelas,Casa e Cozinha,549.77,3
TXN001136,2024-01-24,2604.0,Vestido,Roupas,56.54,3
TXN001137,2023-05-07,8973.0,Carregador,Eletrônicos,1709.85,3
TXN001138,2024-12-22,9727.0,Bola de Futebol,Esportes,309.71,4
TXN001139,2023-04-29,7735.0,Aventura,Livros,79.88,3
TXN001140,2024-12-04,4502.0,Boné,Roupas,304.36,4
TXN001141,2023-07-13,6881.0,Cortina,Casa e Cozinha,661.5,4
TXN001142,2024-11-19,2654.0,Cafeteira,Casa e Cozinha,284.77,1
TXN001143,2023-05-03,1916.0,Abajur,Casa e Cozinha,545.63,1
TXN001144,2023-06-22,7224.0,Programação em Python,Livros,91.37,5
TXN001145,2024-02-18,5374.0,Boné,Roupas,148.17,3
TXN001146,2024-12-31,1128.0,Corda de Pular,Esportes,530.21,4
TXN001147,2023-12-31,1958.0,Mochila,Esportes,483.52,5
TXN001148,2023-10-13,1525.0,Jogo de Panelas,Casa e Cozinha,530.18,4
TXN001149,2024-05-24,8123.0,Camiseta,Roupas,428.28,1
TXN001150,2023-03-11,2312.0,Carregador,Eletrônicos,1741.22,3
TXN001151,2023-06-06,4470.0,Luva de Boxe,Esportes,432.31,5
TXN001152,2024-05-19,8973.0,Meias,Roupas,421.77,4
TXN001153,2024-05-31,1009.0,Garrafa Térmica,Esportes,426.05,5
TXN001154,2024-07-13,7912.0,Mouse,Eletrônicos,1376.27,1
TXN001155,2024-01-28,3697.0,Biografia,Livros,98.51,1
TXN001156,2023-02-03,9830.0,Corda de Pular,Esportes,457.81,2
TXN001157,2024-05-18,1241.0,Meias,Roupas,96.13,4
TXN001158,2023-04-23,5669.0,Cafeteira,Casa e Cozinha,705.89,2
TXN001159,2024-06-02,3547.0,Toalha,Casa e Cozinha,698.76,4
TXN001160,2024-09-23,9423.0,História,Livros,18.95,5
TXN001161,2023-02-16,9751.0,História,Livros,126.49,5
TXN001162,2023-01-28,1964.0,Jogo de Panelas,Casa e Cozinha,111.81,3
TXN001163,2024-02-26,2160.0,Tablet,Eletrônicos,703.48,3
TXN001164,2024-08-29,2291.0,Smartwatch,Eletrônicos,1499.84,2
TXN001165,2023-01-21,5915.0,Ficção Científica,Livros,36.7,4
TXN001166,2024-08-04,1651.0,Toalha,Casa e Cozinha,656.19,4
TXN001167,2024-08-25,1488.0,Biografia,Livros,127.34,3
TXN001168,2024-08-09,5741.0,Jogo de Panelas,Casa e Cozinha,410.9,2
TXN001169,2023-12-11,9320.0,Garrafa Térmica,Esportes,28.67,3
TXN001170,2024-01-08,3724.0,Casaco,Roupas,157.78,1
TXN001171,2024-07-02,9669.0,Data Science,Livros,98.29,5
TXN001172,2024-02-16,6573.0,Luva de Boxe,Esportes,589.18,5
TXN001173,2023-04-08,1117.0,Romance,Livros,100.29,5
TXN001174,2024-05-01,1828.0,Tênis,Roupas,144.71,3
TXN001175,2024-05-31,9645.0,Cortina,Casa e Cozinha,510.86,4
TXN001176,2023-09-15,1651.0,Talheres,Casa e Cozinha,436.59,5
TXN001177,2023-07-11,5956.0,Cama,Casa e Cozinha,626.08,4
TXN001178,2023-10-02,5351.0,Mochila,Esportes,86.51,1
TXN001179,2024-06-18,3504.0,Aventura,Livros,117.74,2
TXN001180,2024-12-02,,Abajur,Casa e Cozinha,437.6,1
TXN001181,2024-10-11,7916.0,Toalha,Casa e Cozinha,770.76,2
TXN001182,2023-09-20,8433.0,Cama,Casa e Cozinha,280.08,2
TXN001183,2023-01-29,9317.0,Aventura,Livros,100.4,4
TXN001184,2024-03-08,9928.0,Jaqueta,Roupas,467.37,1
TXN001185,2023-09-22,4946.0,Tapete de Yoga,Esportes,83.94,1
TXN001186,2024-05-12,1520.0,Fone de Ouvido,Eletrônicos,1877.6,3
TXN001187,2023-03-07,9786.0,Romance,Livros,107.86,2
TXN001188,2023-08-30,6977.0,Luva de Boxe,Esportes,64.01,5
TXN001189,2024-06-21,4258.0,Jogo de Panelas,Casa e Cozinha,247.76,1
TXN001190,2023-11-17,6539.0,Mochila,Esportes,432.2,2
TXN001191,2024-03-09,1188.0,Calça Jeans,Roupas,52.33,3
TXN001192,2024-03-26,8350.0,Ficção Científica,Livros,93.59,3
TXN001193,2024-12-17,6977.0,Biografia,Livros,61.69,2
TXN001194,2023-10-12,4752.0,Aventura,Livros,98.82,3
TXN001195,2023-01-22,4257.0,Tablet,Eletrônicos,139.2,4
TXN001196,2023-11-13,9834.0,Tablet,Eletrônicos,1749.5,4
TXN001197,2023-01-09,1993.0,Data Science,Livros,146.42,2
TXN001198,2023-11-01,7252.0,Casaco,Roupas,485.06,4
TXN001199,2023-02-04,4923.0,Teclado,Eletrônicos,1511.82,4
TXN001200,2023-12-07,8260.0,Carregador,Eletrônicos,303.67,5
TXN001201,2023-03-09,9423.0,Cortina,Casa e Cozinha,609.03,1
TXN001202,2023-02-23,6930.0,Talheres,Casa e Cozinha,29.42,0
TXN001203,2023-07-24,9835.0,Romance,Livros,17.99,2
TXN001204,2024-06-12,5010.0,Mochila,Esportes,211.08,3
TXN001205,2024-04-07,9883.0,Meias,Roupas,254.55,5
TXN001206,2023-12-02,2403.0,Calça Jeans,Roupas,389.8,2
TXN001207,2024-02-07,2588.0,Halter,Esportes,417.89,1
TXN001208,2024-07-25,5808.0,Teclado,Eletrônicos,919.51,2
TXN001209,2023-02-20,5073.0,Mochila,Esportes,182.34,2
TXN001210,2023-04-02,4981.0,Calça Jeans,Roupas,498.62,5
TXN001211,2024-03-21,1035.0,Jogo de Panelas,Casa e Cozinha,346.68,2
TXN001212,2023-07-15,1319.0,Aventura,Livros,75.94,4
TXN001213,2023-07-31,5119.0,Programação em Python,Livros,37.09,4
TXN001214,2023-05-30,4811.0,Data Science,Livros,122.3,4
TXN001215,2023-09-12,8749.0,Tênis de Corrida,Esportes,423.87,4
TXN001216,2023-05-17,5061.0,Cama,Casa e Cozinha,184.41,4
TXN001217,2024-09-03,9837.0,Fone de Ouvido,Eletrônicos,210.64,1
TXN001218,2023-12-07,8433.0,Cortina,Casa e Cozinha,547.59,5
TXN001219,2024-12-27,1106.0,Smartwatch,Eletrônicos,1326.3,4
TXN001220,2023-11-06,7596.0,Autoajuda,Livros,51.89,5
TXN001221,2023-02-12,1128.0,Meias,Roupas,476.41,4
TXN001222,2023-12-14,3536.0,Calça Jeans,Roupas,92.51,5
TXN001223,2024-03-19,6313.0,Romance,Livros,73.37,2
TXN001224,2024-05-26,2290.0,Biografia,Livros,142.39,3
TXN001225,2024-09-19,9005.0,Garrafa Térmica,Esportes,266.34,2
TXN001226,2023-11-20,,Casaco,Roupas,326.49,2
TXN001227,2023-02-25,5808.0,Camiseta,Roupas,210.85,2
TXN001228,2024-12-23,3536.0,Jogo de Panelas,Casa e Cozinha,226.63,4
TXN001229,2023-02-11,8886.0,Aventura,Livros,147.84,1
TXN001230,2023-06-01,2169.0,Romance,Livros,70.26,3
TXN001231,2023-07-04,3340.0,Corda de Pular,Esportes,539.11,5
TXN001232,2023-08-06,5905.0,Carregador,Eletrônicos,498.41,1
TXN001233,2023-09-10,2312.0,Caixa de Som,Eletrônicos,465.55,1
TXN001234,2024-02-08,4119.0,Luva de Boxe,Esportes,42.9,2
TXN001235,2023-01-30,3045.0,Cafeteira,Casa e Cozinha,524.82,3
TXN001236,2024-08-31,5506.0,Ficção Científica,Livros,64.75,4
TXN001237,2023-11-29,5669.0,Vestido,Roupas,434.89,3
TXN001238,2023-11-27,3547.0,Mouse,Eletrônicos,972.76,3
TXN001239,2023-07-02,5315.0,Jogo de Panelas,Casa e Cozinha,774.87,2
TXN001240,2023-06-16,8651.0,Toalha,Casa e Cozinha,156.57,2
TXN001241,2023-05-04,5342.0,Abajur,Casa e Cozinha,696.21,3
TXN001242,2024-12-02,3677.0,Romance,Livros,119.84,5
TXN001243,2023-07-24,9238.0,Abajur,Casa e Cozinha,619.03,5
TXN001244,2024-09-06,8260.0,Mouse,Eletrônicos,1697.33,5
TXN001245,2023-07-10,4872.0,Jogo de Panelas,Casa e Cozinha,611.21,3
TXN001246,2024-04-19,5371.0,Casaco,Roupas,320.59,5
TXN001247,2023-03-27,3060.0,Abajur,Casa e Cozinha,113.68,4
TXN001248,2023-11-04,6168.0,Meias,Roupas,35.61,5
TXN001249,2024-03-13,,Bola de Futebol,Esportes,554.49,1
TXN001250,2024-06-09,5554.0,Mochila,Esportes,379.57,4
TXN001251,2024-11-07,5669.0,História,Livros,122.53,1
TXN001252,2024-05-30,2424.0,Teclado,Eletrônicos,988.97,2
TXN001253,2024-02-07,1106.0,Mouse,Eletrônicos,278.75,3
TXN001254,2023-11-18,1035.0,Toalha,Casa e Cozinha,108.9,2
TXN001255,2023-08-05,6930.0,Smartwatch,Eletrônicos,1386.85,1
TXN001256,2024-03-20,7484.0,Smartphone,Eletrônicos,889.1,1
TXN001257,2023-06-25,9883.0,Abajur,Casa e Cozinha,168.41,5
TXN001258,2024-05-13,4470.0,Garrafa Térmica,Esportes,307.67,4
TXN001259,2023-11-06,5803.0,Jaqueta,Roupas,50.82,1
TXN001260,2023-01-17,3266.0,Tablet,Eletrônicos,1184.84,2
TXN001261,2024-10-27,9201.0,Cama,Casa e Cozinha,222.5,4
TXN001262,2023-06-01,4566.0,Liquidificador,Casa e Cozinha,640.07,2
TXN001263,2024-12-20,4502.0,Cafeteira,Casa e Cozinha,255.19,4
TXN001264,2024-08-22,3927.0,Meias,Roupas,238.51,4
TXN001265,2023-02-22,4770.0,Fone de Ouvido,Eletrônicos,72.66,4
TXN001266,2024-03-01,1931.0,Corda de Pular,Esportes,66.66,4
TXN001267,2024-05-12,5033.0,Tênis de Corrida,Esportes,250.68,1
TXN001268,2024-06-24,7912.0,Cortina,Casa e Cozinha,389.15,3
TXN001269,2024-10-25,8579.0,Jogo de Panelas,Casa e Cozinha,484.02,3
TXN001270,2024-04-04,3724.0,Carregador,Eletrônicos,618.74,2
TXN001271,2024-04-25,2104.0,Cama,Casa e Cozinha,559.04,5
TXN001272,2024-12-02,2163.0,Tênis de Corrida,Esportes,519.57,3
TXN001273,2024-12-29,1887.0,Cortina,Casa e Cozinha,626.08,2
TXN001274,2024-09-28,7304.0,Romance,Livros,20.35,2
TXN001275,2023-06-27,3504.0,Casaco,Roupas,250.64,4
TXN001276,2024-05-20,4470.0,Vestido,Roupas,70.37,1
TXN001277,2024-01-03,1009.0,Autoajuda,Livros,47.68,5
TXN001278,2023-02-02,2519.0,Biografia,Livros,148.2,2
TXN001279,2023-05-04,6718.0,Casaco,Roupas,88.4,3
TXN001280,2023-12-30,1106.0,Corda de Pular,Esportes,311.86,5
TXN001281,2024-09-10,2654.0,Teclado,Eletrônicos,1255.4,1
TXN001282,2023-04-19,4814.0,Bola de Futebol,Esportes,428.92,2
TXN001283,2024-10-07,6820.0,Tênis,Roupas,288.63,3
TXN001284,2024-12-26,8886.0,Tênis de Corrida,Esportes,30.62,1
TXN001285,2023-06-07,3167.0,Autoajuda,Livros,59.07,2
TXN001286,2024-03-25,5563.0,Tablet,Eletrônicos,1059.54,4
TXN001287,2023-12-16,2133.0,Tapete de Yoga,Esportes,75.52,3
TXN001288,2024-02-29,4510.0,Jaqueta,Roupas,188.3,5
TXN001289,2024-03-07,2827.0,Boné,Roupas,35.94,4
TXN001290,2024-04-14,2343.0,Ficção Científica,Livros,25.61,1
TXN001291,2024-06-13,6881.0,Caixa de Som,Eletrônicos,824.0,2
TXN001292,2024-03-20,2674.0,Liquidificador,Casa e Cozinha,114.85,2
TXN001293,2024-08-11,4527.0,Corda de Pular,Esportes,351.34,5
TXN001294,2023-11-08,7118.0,Ficção Científica,Livros,108.08,5
TXN001295,2024-09-17,1525.0,Cafeteira,Casa e Cozinha,642.46,5
TXN001296,2024-10-01,8886.0,Biografia,Livros,42.02,3
TXN001297,2023-03-28,9928.0,Garrafa Térmica,Esportes,121.3,2
TXN001298,2024-06-16,8491.0,Programação em Python,Livros,29.12,5
TXN001299,2023-11-16,9565.0,Autoajuda,Livros,100.92,5
TXN001300,2024-08-29,9689.0,Meias,Roupas,359.11,5
TXN001301,2023-04-24,6514.0,Data Science,Livros,19.26,3
TXN001302,2023-05-07,3615.0,Teclado,Eletrônicos,1875.61,1
TXN001303,2024-04-09,2163.0,Vestido,Roupas,44.95,3
TXN001304,2024-11-13,8179.0,Boné,Roupas,279.82,2
TXN001305,2023-04-18,2049.0,Halter,Esportes,432.71,3
TXN001306,2024-04-10,5741.0,Boné,Roupas,438.07,1
TXN001307,2023-04-05,2674.0,Talheres,Casa e Cozinha,574.13,4
TXN001308,2023-03-21,8749.0,Mochila,Esportes,,5
TXN001309,2024-02-09,9005.0,Tênis de Corrida,Esportes,220.18,4
TXN001310,2024-12-06,9238.0,Talheres,Casa e Cozinha,653.71,2
TXN001311,2024-05-11,5345.0,Calça Jeans,Roupas,58.46,4
TXN001312,2024-04-29,1434.0,Tênis,Roupas,449.51,1
TXN001313,2024-09-08,8350.0,Fone de Ouvido,Eletrônicos,1117.81,3
TXN001314,2023-02-11,6183.0,Calça Jeans,Roupas,412.3,3
TXN001315,2023-11-07,8787.0,Liquidificador,Casa e Cozinha,367.33,2
TXN001316,2024-08-26,2235.0,Smartwatch,Eletrônicos,1304.98,2
TXN001317,2023-07-07,9238.0,Fone de Ouvido,Eletrônicos,1076.49,1
TXN001318,2023-02-15,8579.0,Toalha,Casa e Cozinha,587.96,3
TXN001319,2024-01-22,1958.0,Tapete de Yoga,Esportes,71.94,5
TXN001320,2024-10-13,8454.0,Cafeteira,Casa e Cozinha,57.68,3
TXN001321,2023-04-02,8350.0,Cama,Casa e Cozinha,205.21,3
TXN001322,2024-07-07,1106.0,Toalha,Casa e Cozinha,136.04,2
TXN001323,2024-12-25,2535.0,Corda de Pular,Esportes,526.28,1
TXN001324,2024-10-21,3170.0,Tablet,Eletrônicos,477.47,5
TXN001325,2024-08-13,5552.0,Halter,Esportes,,5
TXN001326,2023-01-20,4432.0,Tapete de Yoga,Esportes,218.72,3
TXN001327,2023-07-30,9317.0,Tênis de Corrida,Esportes,129.72,5
TXN001328,2024-09-13,2982.0,Liquidificador,Casa e Cozinha,633.86,1
TXN001329,2023-12-15,3724.0,Boné,Roupas,336.18,5
TXN001330,2023-11-21,6804.0,Romance,Livros,82.26,1
TXN001331,2024-07-08,3340.0,Autoajuda,Livros,89.97,1
TXN001332,2023-06-07,4295.0,Talheres,Casa e Cozinha,578.17,3
TXN001333,2023-07-05,4582.0,Smartwatch,Eletrônicos,495.49,3
TXN001334,2023-05-26,4006.0,Data Science,Livros,149.51,1
TXN001335,2023-02-23,3621.0,Vestido,Roupas,487.9,5
TXN001336,2024-01-30,3664.0,Ficção Científica,Livros,,5
TXN001337,2024-02-21,7224.0,Liquidificador,Casa e Cozinha,167.64,2
TXN001338,2023-01-20,,Luva de Boxe,Esportes,416.13,5
TXN001339,2024-10-29,3803.0,Biografia,Livros,24.75,5
TXN001340,2023-07-28,6313.0,Autoajuda,Livros,19.14,5
TXN001341,2024-03-09,4492.0,Liquidificador,Casa e Cozinha,213.57,0
TXN001342,2024-04-20,3060.0,Camiseta,Roupas,242.06,4
TXN001343,2023-10-07,4258.0,Cortina,Casa e Cozinha,695.94,2
TXN001344,2024-08-22,2964.0,Ficção Científica,Livros,113.17,5
TXN001345,2024-07-30,6881.0,Romance,Livros,115.27,1
TXN001346,2023-05-24,4492.0,Biografia,Livros,72.44,5
TXN001347,2023-11-22,4750.0,Aventura,Livros,61.7,3
TXN001348,2023-12-16,7252.0,Cortina,Casa e Cozinha,303.12,2
TXN001349,2024-10-23,1409.0,Tênis de Corrida,Esportes,592.9,0
